liveroom_id,liveroom_title,liveroom_url,resource_url,resource_type
1465193088,39、右肝血管瘤剥除未剪辑版,https://inter.dayilive.com/live/page/1465193088,https://material-hsbj.vzan.com/live/11749549/mps/20251110/0685d53798ad44498f3fd7c346ca0f3d/4ec44ea1347a438481749a595ab1c925.m3u8?tpid=1465193088&type=0&zbid=11749549,hls
241851082,1112 Schatzker胫骨平台骨折分型的再认识与临床解剖｜唐山二院解剖课堂,https://inter.dayilive.com/live/page/241851082,https://qvod2.vzan.com/clip/11749549/241851082/2d1fe7754bda46c58490f18aa33fd3a0.m3u8?tpid=241851082&type=0&zbid=11749549,hls
1288558947,11月13日 陈学敏教授 常州市第一人民医院,https://inter.dayilive.com/live/page/1288558947,https://qvod2.vzan.com/clip/11749549/1288558947/1a5a2b91870046f8ba1fcf52a57d3a11.m3u8?tpid=1288558947&type=0&zbid=11749549,hls
1492058690,11月13日 蔡云强教授 四川大学华西医院,https://inter.dayilive.com/live/page/1492058690,https://qvod2.vzan.com/clip/11749549/1492058690/9f49e39ac4d641ecb2b4e8b421be59a3.m3u8?tpid=1492058690&type=0&zbid=11749549,hls
367480706,11月12日 陈学敏教授 常州市第一人民医院,https://inter.dayilive.com/live/page/367480706,https://qvod2.vzan.com/clip/11749549/367480706/c0f6bab99c9a433d84f698b21917216e.m3u8?tpid=367480706&type=0&zbid=11749549,hls
1441660025,11月10日 徐晓武教授 复旦大学附属肿瘤医院,https://inter.dayilive.com/live/page/1441660025,https://qvod2.vzan.com/clip/11749549/1441660025/9d13980028b5495da77b3f92851429af.m3u8?tpid=1441660025&type=0&zbid=11749549,hls
71054605,11月10日 陈学敏教授 张悦教授 常州市第一人民医院,https://inter.dayilive.com/live/page/71054605,https://pull-gy1.vzan.com/11749549/233484417716660224/replay.1762740595.88383070.m3u8?tpid=71054605&type=0&zbid=11749549,hls
